cust,sum,count
M351012792,4212964.0,162
M351049268,10258310.0,68
M351144406,4745891.0,348
M351203416,11316990.0,219
M351285223,29800.0,2
M351374691,36779992.0,654
M351493355,841092.0,64
M351498292,22804280.0,54
M351693333,3097510.0,120
M351721151,887090.0,48
M351758648,5907827.0,472
M351859074,6699290.0,258
M352077656,168410.0,11
M352111262,9182128.0,266
M352195696,1753580.0,339
M352211529,4839150.0,408
M352369142,9311771.0,344
M352407020,698260.0,46
M352414457,101484417.0,220
M352425572,6428609.0,907
M352519130,44687280.0,160
M352527753,4914700.0,215
M352782779,4947218.0,576
M352793574,610750.0,115
M352887870,1213300.0,59
M352978912,105149120.0,327
M353356188,8048580.0,353
M353392651,2757630.0,59
M353647827,4533536.0,431
M353755112,1285300.0,47
M353795775,3826200.0,261
M353862088,846620.0,183
M353997425,4678445.0,482
M354040790,1080750.0,96
M354091173,5505060.0,249
M354108778,9368020.0,71
M354334946,1906660.0,129
M354569911,1723370.0,166
M354640963,4469873.0,283
M354678236,5018501.0,158
M354800257,11003749.0,504
M354998278,993251.0,216
M354999275,5480905.0,520
M355080111,171000.0,15
M355107325,5052730.0,384
M355162061,17336285.0,801
M355444079,9102127.0,822
M355489415,11772903.0,328
M355604867,759480.0,48
M355963180,44546224.0,171
M356043122,4725224.0,401
M356116708,113077790.0,328
M356248435,15046325.0,518
M356346617,1453670.0,203
M356517255,937410.0,22
M356653622,3888053.0,374
M357005670,4734720.0,35
M357347237,2173120.0,118
M357369637,1684647.0,243
M357490642,1545980.0,46
M357634013,439190.0,61
M357674227,3090000.0,23
M357903544,638310.0,53
M357946194,7420602.0,153
M357961611,4310600.0,428
M358029991,1181110.0,49
M358085122,7480920.0,372
M358108167,18044030.0,770
M358121982,1401742.0,54
M358176583,4646400.0,36
M358188319,6377623.0,53
M358219590,512130.0,100
M358236953,1911908.0,553
M358398371,432156.0,104
M358493269,1990510.0,162
M358798958,3105140.0,53
M358933694,3531661.0,193
M358974536,5070316.0,524
M358984252,43467988.0,767
M359034300,2253957.0,85
M359309921,7087911.0,564
M359476973,2190296.0,192
M359589068,110420000.0,175
M359618334,5519040.0,160
M359659135,4028168.0,99
M359692392,11251380.0,411
M359753552,1943500.0,44
M359834203,3448420.0,66
M359862423,2430790.0,154
M360051958,4782870.0,145
M360349154,18960170.0,194
M360400853,2467680.0,422
M360443116,99900.0,16
M360477636,1409780.0,80
M360501913,305510.0,4
M360556725,1087556.0,193
M360595881,3337196.0,364
M360823974,16713580.0,314
M360910180,2955686.0,262
M360975733,112000.0,2
M361017085,1927218.0,220
M361018226,9858220.0,158
M361411807,1471650.0,64
M361706626,2506440.0,150
M361712827,4138660.0,232
M361732435,1049188.0,160
M361781160,32939628.0,237
M361924234,1720090.0,267
M362130831,8675344.0,424
M362150968,5322881.0,336
M362257478,14274434.0,597
M362455440,582350.0,67
M362683956,4076538.0,497
M362862654,747514.0,111
M362940255,37893639.0,402
M363117834,2951610.0,35
M363284034,511500.0,27
M363357233,593810.0,135
M363456648,540120.0,126
M363800263,5488040.0,429
M363848399,1985070.0,23
M364202602,2985480.0,375
M364284088,17561420.0,370
M364329442,379190.0,23
M364568121,8558870.0,78
M364619848,1857670.0,47
M364743626,486509.0,59
M365232342,96400.0,13
M365298837,2010740.0,271
M365384401,7298650.0,139
M365412566,4749390.0,122
M365483934,7830576.0,1251
M365491624,9155360.0,287
M365578554,5335141.0,204
M365694158,9048578.0,607
M365778841,1848010.0,537
M366182029,956140.0,172
M366217614,3689760.0,111
M366290811,1416100.0,70
M366502921,2423727.0,140
M366624204,11057762.0,793
M366693613,282471141.0,793
M366718788,7741040.0,350
M366774202,4024430.0,186
M366928327,2074948.0,213
M367166825,1403680.0,24
M367232984,2972951.0,615
M367730482,1067460.0,290
M367795312,7198808.0,306
M367871164,1942827.0,196
M367955928,5984910.0,272
M368008336,1629420.0,154
M368184511,1133040.0,30
M368322777,6149004.0,118
M368522068,2083833.0,154
M368621241,26026260.0,391
M368887361,502260.0,14
M368999307,3046690.0,81
M369031065,9880054.0,593
M369126746,2442770.0,47
M369586701,99000.0,1
M369890116,25200880.0,99
M369925291,15687900.0,32
M369961090,16989345.0,531
M370070774,6301392.0,225
M370100832,787560.0,54
M370102989,16825220.0,83
M370125750,2964699.0,743
M370175046,3090640.0,71
M370260069,226943330.0,390
M370320618,3858900.0,461
M370476983,3777780.0,419
M370977451,3107420.0,138
M371153353,1450450.0,55
M371189854,2022682.0,113
M371241079,4938644.0,444
M371259113,33561000.0,38
M371768555,2093610.0,50
M371782379,9502670.0,536
M371850099,98066860.0,300
M371854170,1239380.0,107
M371896988,1278310.0,144
M371977228,28723540.0,47
M372091508,7951851.0,511
M372216331,3106164.0,145
M372254913,38803490.0,381
M372664224,73110.0,11
M372693129,49110750.0,172
M372821575,74810.0,17
M373047170,243170.0,47
M373086404,11583647.0,1017
M373154698,946500.0,36
M373164700,40306460.0,566
M373218626,1194847.0,229
M373243488,487000.0,28
M373347207,1867860.0,179
M373371046,8002008.0,89
M373458054,6898056.0,771
M373462917,3514640.0,467
M373968049,2878922.0,299
M373978628,2958716.0,301
M374063386,14146538.0,68
M374091062,4046146.0,239
M374211124,187190.0,37
M374697252,2455730.0,276
M374805817,2922411.0,317
M374819707,2091314.0,366
M374870930,4037610.0,67
M374963782,388220.0,142
M375135970,414590.0,61
M375215606,1788980.0,67
M375345148,2460250.0,92
M375432109,642280.0,54
M375462281,5821825.0,263
M375539172,1033000.0,1
M375567110,26686921.0,698
M375715399,1233690.0,36
M375748305,3223630.0,330
M375766754,4818461.0,833
M375876394,6333170.0,112
M375913242,2437900.0,33
M376008411,17225882.0,1008
M376129599,3130194.0,210
M376269754,2748550.0,51
M376312414,8041995.0,408
M376373210,204640.0,4
M376378345,2064553.0,419
M376381601,9676436.0,476
M376403704,8008830.0,353
M376415415,5651156.0,235
M376444594,670020.0,80
M376491722,13584996.0,986
M376568721,136700.0,9
M376583589,6847675.0,875
M376595126,28189740.0,64
M376627755,879000.0,17
M376644692,2381364.0,432
M376682505,429550.0,51
M376818948,38710799.0,925
M376868782,14991278.0,518
M376954604,2776775.0,152
M377152138,7746810.0,300
M377199030,49566638.0,456
M377260865,2617928.0,265
M377319869,1727300.0,49
M377563857,12927890.0,456
M377756058,1212082.0,125
M377927917,2522493.0,450
M377967939,83703140.0,419
M378111480,3157770.0,115
M378194358,864790.0,142
M378260430,1782732.0,156
M378267120,2457870.0,189
M378347252,2783010.0,35
M378348238,15900.0,1
M378382995,9569200.0,536
M378415176,11027451.0,1512
M378508277,577420.0,105
M378648587,372920.0,35
M378654767,203260.0,27
M378725233,77040.0,18
M379156560,5613570.0,46
M379206583,4283780.0,45
M379210055,1738132.0,172
M379472927,1538974.0,175
M379788493,1525250.0,40
M379900714,1790337.0,312
M380054358,1184272.0,75
M380136135,119427090.0,373
M380143467,2723400.0,34
M380213976,1634400.0,22
M380417558,94374100.0,169
M380434639,2374594.0,384
M380611349,6185596.0,440
M380669339,1991132.0,278
M381039118,19033130.0,160
M381106646,745203.0,90
M381508423,5379245.0,281
M381833470,1951400.0,54
M382044219,21313130.0,205
M382050927,43598820.0,269
M382066932,21585800.0,221
M382464496,8395996.0,273
M382489603,14628626.0,425
M382596012,7168090.0,435
M382645797,12460970.0,134
M382733804,7439688.0,378
M382777332,13761487.0,594
M383088402,861386.0,228
M383211780,4145162.0,112
M383411682,3685520.0,367
M383524600,31359246.0,288
M383718929,691080.0,17
M383853611,4349690.0,268
M383930348,1383350.0,145
M383939948,3951126.0,308
M383994194,7883323.0,302
M384121563,382845780.0,391
M384350622,4148170.0,388
M384385836,3361116.0,129
M384548649,1801240.0,181
M384746550,1415780.0,59
M384835014,1572430.0,249
M384839958,2745720.0,130
M385349370,2337960.0,151
M385554542,74052685.0,300
M385815392,348150.0,112
M386052412,2116650.0,126
M386127383,1142850.0,216
M386325932,12790120.0,106
M386349509,3006692.0,136
M386426718,6285880.0,181
M386602998,4561200.0,29
M386767062,8039074.0,650
M386837239,21455170.0,256
M387166930,12419068.0,1109
M387303273,20256570.0,59
M387498345,3239330.0,82
M387566532,3474208.0,186
M387795474,23148830.0,452
M387918522,1320160.0,119
M387927928,17639176.0,1420
M388091860,2795193.0,377
M388508035,45004070.0,190
M388593406,12142243.0,605
M388652825,27425613.0,188
M388673423,4096700.0,48
M388754806,36019550.0,119
M388800754,1904750.0,222
M388805848,28630890.0,218
M389653409,1335000.0,261
M389668071,3723270.0,30
M389686936,5584780.0,308
M389901438,2164620.0,46
M389901766,395280.0,26
M389927111,2711994.0,223
M389931859,1544780.0,94
M389939245,1124676.0,337
M390010790,224766830.0,287
M390133476,1820780.0,85
M390532167,38837419.0,374
M390547268,1820500.0,18
M390628419,6162686.0,133
M390664094,3667860.0,64
M390670770,1299390.0,67
M390725345,7678938.0,235
M390804106,30049746.0,476
M390981117,90541070.0,103
M391166144,11564868.0,706
M391244861,6695337.0,482
M391400859,526670.0,47
M391498172,1544580.0,54
M391539975,5949690.0,98
M391552747,9821951.0,225
M391823379,7690730.0,441
M391932410,15005538.0,346
M392038088,1713020.0,230
M392091512,47944440.0,248
M392096284,5078555.0,370
M392268101,2839035.0,737
M392396216,342600.0,2
M392483574,449750.0,49
M392595786,79800.0,2
M392690800,6659835.0,537
M392722404,7797491.0,282
M392800515,1339758.0,147
M393019399,839100.0,23
M393022324,550280.0,46
M393081927,11965986.0,384
M393173603,1325242.0,55
M393273179,1127582.0,158
M393417980,4698500.0,185
M393516433,18550500.0,133
M393634417,27430720.0,200
M394066372,2822980.0,196
M394098065,1739670.0,164
M394336287,7388440.0,1115
M394412436,2645300.0,37
M394468715,49215448.0,557
M394534976,16704450.0,95
M394734516,442330.0,45
M395042950,4591830.0,517
M395050093,531560.0,7
M395177098,1206487.0,82
M395295285,3761040.0,508
M395315802,2162020.0,83
M395442166,4914266.0,349
M395466143,1305120.0,45
M395566279,6744010.0,292
M395644595,12084085.0,454
M395948702,2703053.0,187
M396357372,1981430.0,132
M396440305,24000.0,2
M396549703,778010.0,149
M396586314,8557590.0,73
M396672017,2458716.0,147
M396747192,14065134.0,360
M396997134,8521008.0,315
M397164942,2663697.0,356
M397220613,123677578.0,397
M397301353,9046400.0,1185
M397338817,7611840.0,494
M397434874,1511520.0,128
M397459239,8552642.0,1310
M397477527,7259395.0,107
M397668987,3190330.0,185
M397696363,492530.0,10
M397867525,26356770.0,109
M397931009,22900.0,12
M397947196,7261470.0,375
M398077427,47586550.0,780
M398128162,4089724.0,416
M398161464,2088400.0,106
M398204926,1676450.0,48
M398295630,9926620.0,221
M398592333,6634238.0,299
M398806613,1871140.0,45
M398918059,11600902.0,855
M398921460,1909750.0,105
M399391674,1794934.0,237
M399454113,1740750.0,336
M399525065,5421870.0,565
M399568050,1081499.0,175
M399585622,237100.0,3
M399611288,11974598.0,760
M399822718,73067880.0,241
M400336099,51550.0,17
M400531818,3471854.0,499
M400547735,4480520.0,160
M400582440,2963461.0,477
M400846987,95700.0,7
M400879155,1223260.0,78
M400915547,3837610.0,49
M400951342,12062900.0,41
M401128828,13900.0,1
M401366891,4986195.0,280
M401496601,1422180.0,92
M401868765,9440505.0,339
M402068325,10868842.0,419
M402120643,3917460.0,116
M402204278,4017883.0,184
M402215016,41256038.0,240
M402518137,1187000.0,4
M402627050,3319653.0,298
M402671652,5410610.0,126
M402701576,708766.0,72
M402794395,120452740.0,357
M402875225,1145340.0,60
M403247708,564880.0,37
M403467133,1995310.0,116
M403583215,53875890.0,233
M403996214,1130960.0,131
M404074078,8684430.0,146
M404100735,6473698.0,917
M404293374,6088859.0,696
M404578025,25770132.0,105
M404601477,54000.0,1
M404710233,7288331.0,593
M405004999,6323878.0,521
M405092401,5202490.0,113
M405096484,4888238.0,162
M405267432,7162180.0,118
M405479891,955410.0,19
M405717675,233960.0,41
M405757484,169888340.0,380
M406231843,32778650.0,300
M406325519,2666250.0,321
M406403270,2218440.0,84
M406628547,8928346.0,138
M406734691,5992780.0,159
M406986111,741735.0,111
M407092090,4256970.0,149
M407095582,3887822.0,231
M407158517,1112524.0,105
M407204762,1786719.0,71
M407252636,9479090.0,202
M407282294,607900.0,18
M407368518,3670320.0,127
M407524378,1169400.0,3
M407669386,8168606.0,513
M407717714,1884480.0,136
M407897828,2534341.0,238
M408121877,53210780.0,88
M408248880,2168440.0,72
M408281517,5808197.0,469
M408318233,2830529.0,458
M408760979,3395496.0,445
M408826915,34000.0,1
M408923016,143400.0,4
M409033068,3752646.0,189
M409095403,5797616.0,439
M409263470,5321750.0,131
M409563038,1836710.0,112
M409713811,4148560.0,78
M409822770,6621280.0,52
M409913707,1221363.0,65
M409962333,1357330.0,104
M409978959,1449630.0,65
M410156270,9007886.0,468
M410398222,6926540.0,426
M410449314,1944040.0,35
M410740199,53582430.0,212
M411045461,349820.0,7
M411053060,3360360.0,72
M411143613,450910.0,22
M411164336,14100422.0,806
M411305363,10955350.0,285
M411534105,4497680.0,189
M411552255,3783630.0,388
M411560761,3043902.0,213
M411760931,639140.0,30
M411858906,1509010.0,110
M411879691,515910.0,139
M411888482,524700.0,9
M411977469,5823020.0,270
M412002180,662900.0,107
M412004382,1736910.0,132
M412053437,10599010.0,578
M412468560,2782454.0,153
M412488691,3454041.0,400
M412589264,1741302.0,181
M412758047,1645397.0,174
M412858878,3114950.0,90
M412883828,3264632.0,338
M412944422,198000.0,1
M413094688,2520560.0,171
M413130600,6298538.0,499
M413130808,6446990.0,72
M413301265,5286780.0,112
M413380353,32182260.0,494
M413477688,30373636.0,1525
M413492253,34733270.0,107
M413511530,1218677.0,131
M413558628,6002584.0,553
M413600325,3053715.0,251
M413646015,4872430.0,90
M413919763,4926481.0,530
M414030519,315010.0,73
M414129224,1439400.0,29
M414144515,1253072.0,285
M414435524,1223837.0,281
M414465759,5233330.0,488
M414512918,2312580.0,255
M414546910,1448261.0,166
M414842111,816904.0,46
M414862416,2780480.0,329
M414877624,3114110.0,275
M414966876,21971960.0,523
M415035107,2077590.0,77
M415093718,1549350.0,58
M415117418,26928191.0,871
M415156587,6481430.0,102
M415497958,462420.0,8
M415640330,12297370.0,57
M415755822,4172200.0,118
M415833138,1458680.0,23
M416026009,7068144.0,635
M416125619,457720.0,135
M416280163,5243989.0,319
M416408875,3236527.0,304
M416621783,870326.0,130
M416821728,23760215.0,294
M416889337,14458251.0,590
M417059497,1245293.0,238
M417573867,6403883.0,100
M417839124,341080.0,33
M418156542,3714343.0,127
M418245392,7081393.0,267
M418349241,2845980.0,66
M418476166,2150924.0,145
M418575135,4982950.0,118
M418839314,5348180.0,376
M418841279,3901000.0,301
M418893728,13308240.0,100
M419249862,17625843.0,738
M419434270,17366410.0,55
M419465837,6275650.0,198
M419467029,2619632.0,160
M419756513,4580508.0,639
M419954012,59380.0,4
M419990029,3601600.0,372
M420179972,42092120.0,320
M420276108,7410300.0,119
M420285584,1834764.0,249
M420396178,46062930.0,839
M420406864,9102590.0,21
M420593408,509940.0,26
M420697531,2746516.0,267
M420787820,1870710.0,79
M420803795,485100.0,4
M420836879,1834268.0,176
M421041346,1588900.0,3
M421133615,705280.0,33
M421150235,3538704.0,448
M421158749,5119120.0,102
M421182047,5177338.0,315
M421285466,608776.0,155
M421383029,3051136.0,428
M422047369,3160990.0,143
M422068948,12237901.0,217
M422231261,1128079.0,132
M422248763,25542760.0,579
M422346349,10470824.0,350
M422491470,44616980.0,502
M422631383,2295853.0,195
M422658650,8703968.0,349
M422703909,71341546.0,384
M422743051,581710.0,76
M423009939,61536929.0,418
M423080646,5213417.0,398
M423154874,13418480.0,282
M423371426,747769.0,155
M423605714,151202.0,35
M423830248,149380.0,6
M424021291,2991530.0,333
M424133551,6606450.0,106
M424155684,1535780.0,77
M424539481,558040.0,65
M424867501,12911080.0,688
M425233602,2746640.0,69
M425271048,2396350.0,34
M425388317,517243.0,69
M425395093,5826880.0,114
M425442290,61727940.0,140
M425533282,9413340.0,346
M425700807,10400602.0,876
M425702166,2882320.0,264
M425728822,3484209.0,171
M425750755,6812800.0,66
M425790187,1800986.0,270
M425797746,4182890.0,180
M425908943,25495441.0,468
M426123826,3529801.0,626
M426219398,8877371.0,508
M426274403,1187600.0,71
M426301977,4371365.0,371
M426370152,12108963.0,293
M426700903,10873842.0,646
M426744207,2897888.0,240
M426845352,7865928.0,145
M426897737,4016380.0,71
M427026490,3146540.0,57
M427030271,3319740.0,121
M427188496,2866997.0,145
M427290127,10570822.0,472
M427348485,6096782.0,734
M427751225,4225406.0,168
M428117494,1482049.0,141
M428137991,2042030.0,117
M428159630,692000.0,33
M428228836,619560.0,72
M428685002,1453890.0,59
M428828379,2026680.0,111
M428858332,2316379.0,286
M429014641,405900.0,35
M429039318,3599806.0,441
M429303669,1091194.0,32
M429391906,3553400.0,107
M429436257,305368.0,45
M429589350,12719169.0,728
M429866731,42919020.0,141
M429888670,4287500.0,45
M430085320,2401033.0,336
M430097997,675044.0,119
M430269245,2602200.0,25
M430308131,1948220.0,127
M430422631,164100.0,3
M430444203,4251476.0,471
M430523178,295220.0,91
M430559526,5598420.0,103
M430639895,3697480.0,130
M430727088,2087806.0,158
M430785077,1473100.0,40
M430809967,410300.0,9
M431005895,288840.0,51
M431107664,1980.0,2
M431552303,1053650.0,107
M431744365,2836260.0,114
M431798505,5745051.0,106
M431953757,2444683.0,105
M431962812,9192950.0,459
M431981422,719364.0,158
M432111603,1879618.0,236
M432195261,5634410.0,79
M432206055,2937340.0,72
M432319254,12937970.0,161
M432640625,223780.0,31
M432883075,1878340.0,28
M432891822,314537.0,27
M432955034,16887920.0,402
M432997132,2346500.0,82
M433001806,3324292.0,508
M433154305,148620.0,61
M433252192,4309240.0,130
M433286438,4712474.0,453
M433289744,2096390.0,40
M433443020,47721580.0,52
M433494411,1323073.0,137
M433893929,3453700.0,50
M433974764,1598571.0,131
M434080672,13316280.0,395
M434243840,3773224.0,343
M434304520,9321998.0,1147
M434384333,10019148.0,260
M434397714,1148400.0,32
M434433342,3575330.0,419
M434497545,1105440.0,52
M434612326,905030.0,158
M434635133,519170.0,2
M434647077,4368250.0,119
M434677038,11025800.0,200
M434826413,145000.0,9
M434959159,2912576.0,299
M434967747,3359730.0,190
M435503403,3893763.0,269
M435642642,3066590.0,70
M436061550,7855891.0,199
M436481351,6039400.0,69
M436509822,5465005.0,177
M436594332,6364755.0,199
M436678829,706363.0,106
M436926273,32195361.0,429
M437014886,734900.0,5
M437042986,2132340.0,67
M437128602,8240361.0,799
M437176587,7339846.0,1017
M437302942,930250.0,64
M437525172,2092030.0,209
M437751940,17708890.0,39
M437855494,7823510.0,204
M437860197,1667760.0,102
M438087614,35618637.0,682
M438104309,1105690.0,165
M438265252,911090.0,183
M438331473,12104873.0,770
M438405999,13244055.0,941
M438665188,100.0,1
M438970127,11441250.0,191
