,num,cust,recency,count,sum
2005,2005,M228922973,20211127,98,6851228.0
2007,2007,M229098573,20211226,12,360400.0
2008,2008,M229374472,20211229,114,6833080.0
2009,2009,M229792980,20211112,28,385168.0
2010,2010,M229874831,20211120,20,2159550.0
2011,2011,M229924836,20211231,231,14038886.0
2012,2012,M230387823,20211218,31,2963720.0
2013,2013,M230511234,20211209,68,3174560.0
2014,2014,M230587989,20210519,1,78900.0
2015,2015,M230730960,20211112,49,3710360.0
2016,2016,M231080273,20211231,33,1282860.0
2017,2017,M231121222,20211230,108,3813880.0
2018,2018,M231223129,20211230,77,601970.0
2020,2020,M231280512,20211231,241,10706552.0
2021,2021,M231441509,20211231,161,4236140.0
2022,2022,M231452338,20211125,45,2492806.0
2023,2023,M231537676,20211220,107,15290088.0
2024,2024,M231776455,20211231,116,3154680.0
2025,2025,M231796095,20211114,56,2958290.0
2026,2026,M231818843,20211229,29,3117390.0
2027,2027,M232029330,20211230,49,363252.0
2028,2028,M232089488,20211028,75,3855386.0
2029,2029,M232228166,20211228,80,16582570.0
2030,2030,M232327316,20211230,74,9369408.0
2031,2031,M232478389,20211226,104,8848544.0
2032,2032,M232541614,20211231,66,3389826.0
2033,2033,M232797517,20211213,82,7834175.0
2034,2034,M233408149,20211230,37,1165874.0
2035,2035,M233682456,20211229,52,4593512.0
2036,2036,M233697878,20211103,23,1091060.0
2037,2037,M233787612,20211231,28,2984660.0
2038,2038,M233958067,20211231,44,2014800.0
2039,2039,M234010043,20211231,98,4466146.0
2040,2040,M234266219,20210904,24,1265570.0
2041,2041,M234284432,20211230,55,7722432.0
2042,2042,M234389496,20211228,30,1952740.0
2043,2043,M234518907,20210217,4,580820.0
2044,2044,M234535038,20211221,23,313440.0
2045,2045,M234557674,20211130,4,349000.0
2046,2046,M234892454,20211225,51,1639757.0
2047,2047,M234978891,20211220,55,1778490.0
2048,2048,M235029986,20211231,101,5409230.0
2049,2049,M235132116,20211231,245,8408820.0
2050,2050,M235235202,20211213,31,2078716.0
2051,2051,M235401412,20210520,1,24400.0
2053,2053,M236186330,20211117,30,1713050.0
2054,2054,M236298400,20211227,146,12287713.0
2055,2055,M236433557,20211219,173,6598512.0
2056,2056,M236514586,20211227,93,3412860.0
2057,2057,M236628438,20210614,25,1640330.0
2058,2058,M236732152,20211214,23,489510.0
2059,2059,M236749201,20211206,45,3139248.0
2060,2060,M236790127,20211231,35,1432100.0
2061,2061,M237184286,20211219,54,967590.0
2062,2062,M237184504,20211218,93,2488712.0
2063,2063,M237281821,20211227,261,5632934.0
2064,2064,M237293281,20211229,95,5929206.0
2065,2065,M237627724,20211221,90,4172367.0
2066,2066,M237957735,20211229,218,13405010.0
2067,2067,M237980210,20210722,26,1239210.0
2068,2068,M238012186,20211225,58,2781096.0
2069,2069,M238134440,20211230,98,6497720.0
2071,2071,M238153488,20211223,9,990600.0
2072,2072,M238634832,20210930,3,210770.0
2073,2073,M238657360,20211223,37,3939828.0
2074,2074,M238668925,20211204,23,4541050.0
2075,2075,M238752039,20211229,59,1354221.0
2076,2076,M238785357,20211218,12,292880.0
2077,2077,M238848580,20211217,96,1949910.0
2078,2078,M239282662,20211230,241,5934868.0
2079,2079,M239409432,20211221,41,2367836.0
2080,2080,M239705613,20211230,65,2067075.0
2081,2081,M239708244,20211201,77,9846280.0
2082,2082,M239786853,20210819,14,3669290.0
2083,2083,M239811786,20210407,3,611500.0
2084,2084,M239858920,20211231,116,9476096.0
2085,2085,M240160629,20211230,115,4260774.0
2086,2086,M240300340,20211230,53,9555100.0
2087,2087,M240360279,20210922,9,1883770.0
2088,2088,M240526559,20211227,77,11159344.0
2089,2089,M240615352,20211231,42,1954520.0
2090,2090,M240632650,20211223,45,8303844.0
2091,2091,M240769635,20211022,7,551740.0
2092,2092,M240772153,20211231,35,871765.0
2093,2093,M240919161,20211228,75,2772340.0
2094,2094,M241023449,20211231,221,23287047.0
2095,2095,M241059393,20210709,2,106700.0
2096,2096,M241149666,20211229,96,3965332.0
2097,2097,M241540259,20211215,26,15335250.0
2098,2098,M241547430,20211127,69,5141520.0
2099,2099,M241713863,20211226,33,4346160.0
2100,2100,M241753046,20211229,141,4185903.0
2101,2101,M241950608,20211214,6,202300.0
2102,2102,M242284583,20211221,66,2559553.0
2103,2103,M242363544,20211225,79,14314440.0
2104,2104,M242462032,20210527,28,1389776.0
2105,2105,M242527425,20211230,131,1909208.0
2106,2106,M242625250,20211224,24,406690.0
2107,2107,M242788320,20211219,40,4348500.0
2108,2108,M242791109,20211230,46,186660.0
2109,2109,M242809984,20211224,65,6578416.0
2110,2110,M242910682,20211016,31,2912975.0
2111,2111,M242922615,20211225,53,3904290.0
2112,2112,M243193733,20210907,8,433340.0
2114,2114,M243286828,20211123,55,7382885.0
2115,2115,M243320990,20211106,36,2253440.0
2116,2116,M243394288,20211221,73,5204720.0
2117,2117,M243490847,20211224,156,20815693.0
2118,2118,M243558770,20211214,43,2916670.0
2119,2119,M243565126,20211116,26,1093437.0
2120,2120,M243601285,20211031,25,1179480.0
2121,2121,M243776714,20210930,34,1888814.0
2122,2122,M243894072,20211225,41,3086676.0
2123,2123,M243966035,20211223,19,684170.0
2124,2124,M244237566,20211116,32,4790400.0
2125,2125,M244239059,20211228,32,3594770.0
2126,2126,M244363423,20211227,94,25642710.0
2128,2128,M244527587,20211231,72,6326787.0
2129,2129,M244662082,20211231,199,7216979.0
2130,2130,M244764491,20210504,28,2767312.0
2131,2131,M244951578,20211228,167,6276969.0
2132,2132,M245059155,20211229,163,10185626.0
2133,2133,M245236426,20211224,28,1994710.0
2134,2134,M245261370,20211226,20,777150.0
2135,2135,M245408281,20211226,160,23749450.0
2136,2136,M245413861,20211214,30,1406360.0
2137,2137,M245519702,20211112,41,3008300.0
2138,2138,M245586652,20211226,69,2258612.0
2139,2139,M245795747,20210416,3,93700.0
2140,2140,M245811064,20211231,93,13850665.0
2141,2141,M245885672,20211211,25,2277220.0
2142,2142,M246449391,20211219,37,921110.0
2143,2143,M246527130,20211222,27,1626400.0
2144,2144,M246605109,20211224,44,4283448.0
2145,2145,M247047984,20211225,135,3048151.0
2146,2146,M247115950,20211122,22,679890.0
2147,2147,M247119970,20211226,155,25013400.0
2148,2148,M247140505,20211230,81,3977350.0
2149,2149,M247152787,20211231,80,8540557.0
2150,2150,M247184833,20211224,35,25553130.0
2151,2151,M247316526,20211224,37,654080.0
2152,2152,M247406993,20210204,1,49000.0
2153,2153,M247504781,20211130,1,158000.0
2154,2154,M247545910,20211231,2,358900.0
2155,2155,M247547154,20211231,20,925850.0
2156,2156,M247555546,20211228,201,6652247.0
2157,2157,M247565384,20211209,40,1572270.0
2158,2158,M247832095,20211231,93,8800540.0
2159,2159,M247905519,20211230,44,2061663.0
2160,2160,M248084131,20211224,30,885140.0
2161,2161,M248098152,20211228,167,13723082.0
2162,2162,M248417595,20211227,138,20764654.0
2163,2163,M248487574,20210420,1,68470.0
2164,2164,M248497664,20211106,30,2222640.0
2165,2165,M248515040,20211227,31,1574150.0
2166,2166,M248529440,20211222,181,12270559.0
2167,2167,M248647717,20211225,80,1905188.0
2168,2168,M248814194,20211019,6,212700.0
2169,2169,M248841707,20211215,31,20459590.0
2170,2170,M248898159,20211223,45,1936430.0
2171,2171,M248951948,20211225,89,10045860.0
2172,2172,M249164455,20211211,108,4950800.0
2173,2173,M249472886,20210911,16,862718.0
2174,2174,M249507682,20210414,1,34900.0
2176,2176,M249599225,20211231,58,2417049.0
2177,2177,M249768548,20210518,6,222470.0
2178,2178,M249768602,20210306,3,318100.0
2179,2179,M249914878,20211203,23,2205192.0
2180,2180,M250355096,20211007,33,3526678.0
2182,2182,M250818078,20211231,125,1586133.0
2183,2183,M250853858,20211231,58,4807280.0
2184,2184,M250892869,20210220,1,34000.0
2185,2185,M251128466,20211209,65,3715030.0
2186,2186,M251222717,20210726,26,2756200.0
2187,2187,M251535761,20211113,2,147617.0
2188,2188,M251595790,20211219,89,871430.0
2189,2189,M251692788,20211228,83,3258027.0
2190,2190,M251908940,20211205,32,2474200.0
2191,2191,M252094820,20211229,197,4152529.0
2192,2192,M252543520,20211231,79,2337315.0
2193,2193,M252958792,20211231,62,2393500.0
2194,2194,M253033654,20211231,100,7602112.0
2195,2195,M253048626,20211226,180,3206380.0
2196,2196,M253049872,20211204,5,136590.0
2197,2197,M253132673,20211122,30,3062945.0
2198,2198,M253158772,20211231,116,1864584.0
2199,2199,M253450307,20211119,47,3298200.0
2200,2200,M253642334,20211027,62,5337020.0
2201,2201,M253645698,20211021,6,1003420.0
2202,2202,M253694015,20211230,124,4731239.0
2203,2203,M253736407,20210307,2,57800.0
2204,2204,M253806787,20211229,35,599601.0
2205,2205,M253840990,20211119,12,1337118.0
2206,2206,M253984047,20211231,87,3517805.0
2207,2207,M254058481,20211116,24,1069876.0
2208,2208,M254124531,20211205,62,2731290.0
2209,2209,M254394691,20211228,127,6790272.0
2210,2210,M254510137,20211122,40,1642810.0
2211,2211,M254725741,20211218,38,1681000.0
2212,2212,M254729235,20211223,68,10375550.0
2213,2213,M254834690,20211230,54,1707380.0
2214,2214,M254848060,20211229,99,5778350.0
2215,2215,M255003469,20211225,172,10057981.0
2216,2216,M255009646,20211111,40,1736600.0
2217,2217,M255076201,20211116,152,9023982.0
2218,2218,M255104161,20211228,21,1768790.0
2219,2219,M255160573,20211231,227,16064720.0
2221,2221,M255745137,20211207,46,2517170.0
2222,2222,M255871703,20211227,165,8957230.0
2224,2224,M256153448,20211231,25,1854610.0
2225,2225,M256279589,20210701,12,2894914.0
2226,2226,M256492589,20211231,73,9052370.0
2227,2227,M256531762,20211225,38,2507750.0
2228,2228,M256533509,20211127,54,6663918.0
2229,2229,M256645137,20211227,48,11979270.0
2230,2230,M256801265,20211230,61,651921.0
2231,2231,M256858158,20211226,56,17196060.0
2232,2232,M257361199,20211230,51,2685570.0
2234,2234,M257463277,20211229,196,4977567.0
2235,2235,M257524912,20211218,58,5652640.0
2236,2236,M257536546,20211115,13,424780.0
2237,2237,M257547604,20211225,71,3077997.0
2238,2238,M257586147,20211230,48,3956693.0
2239,2239,M257619670,20211224,54,6897346.0
2240,2240,M257626377,20211230,179,8669094.0
2241,2241,M257697608,20211229,114,1504286.0
2243,2243,M258203903,20211230,23,4479060.0
2244,2244,M258215921,20211220,29,2110660.0
2245,2245,M258596625,20210809,20,882552.0
2246,2246,M258815600,20211213,35,2153130.0
2249,2249,M259009687,20211027,40,4132782.0
2250,2250,M259047449,20211229,162,1783210.0
2251,2251,M259086838,20211224,50,1783070.0
2252,2252,M259154299,20211214,36,3936970.0
2253,2253,M259239261,20211227,99,3767450.0
2254,2254,M259255078,20211231,70,2072817.0
2256,2256,M259349306,20211031,8,518800.0
2257,2257,M259385626,20211226,194,14396980.0
2258,2258,M259448236,20211212,21,1719340.0
2259,2259,M259594330,20211215,33,942140.0
2260,2260,M259674571,20211230,62,8625460.0
2261,2261,M259706473,20211223,41,7290350.0
2262,2262,M259712930,20211201,48,1264660.0
2263,2263,M259878282,20211230,20,1658350.0
2264,2264,M260048830,20211202,83,8837090.0
2265,2265,M260144343,20211228,55,6813120.0
2266,2266,M260201071,20211228,52,451479.0
2267,2267,M260510753,20211210,84,2502890.0
2270,2270,M260830175,20211228,108,19372300.0
2271,2271,M260900280,20211211,65,1855111.0
2272,2272,M261013209,20211228,167,20036173.0
2273,2273,M261112623,20210105,1,98350.0
2274,2274,M261603421,20211203,25,6389190.0
2275,2275,M261613965,20211226,40,3658732.0
2276,2276,M261678309,20210508,1,24000.0
2277,2277,M261813121,20211113,19,1157750.0
2278,2278,M261857905,20211219,169,17239792.0
2279,2279,M261911820,20211228,43,895570.0
2280,2280,M261999086,20211231,199,13124461.0
2281,2281,M262067772,20211209,21,3611920.0
2282,2282,M262118527,20210116,3,350200.0
2283,2283,M262263032,20211211,20,2922600.0
2284,2284,M262306195,20211228,78,4840275.0
2285,2285,M262371759,20211212,16,338430.0
2286,2286,M262593966,20211229,52,2124255.0
2287,2287,M262634846,20211226,46,4068460.0
2288,2288,M262722455,20211224,109,3284074.0
2289,2289,M262824833,20211218,109,17474310.0
2290,2290,M262863214,20211231,152,3908250.0
2291,2291,M263136674,20211210,145,874580.0
2292,2292,M263265842,20211031,23,691050.0
2293,2293,M263389969,20211228,84,4912225.0
2295,2295,M263423633,20211231,32,2141260.0
2296,2296,M263493277,20211225,44,865840.0
2297,2297,M263736539,20211225,89,8364374.0
2298,2298,M264007732,20211231,100,5992585.0
2299,2299,M264032645,20211230,51,2435529.0
2301,2301,M264078054,20211227,84,6745239.0
2302,2302,M264127076,20211231,134,9020312.0
2303,2303,M264210284,20211221,49,2071618.0
2304,2304,M264408495,20211214,38,2582702.0
2305,2305,M264495173,20211230,155,4156880.0
2306,2306,M264553539,20211228,121,7382686.0
2307,2307,M264619863,20211231,61,11334540.0
2308,2308,M264721861,20211224,60,3189500.0
2309,2309,M264890357,20211230,127,10430960.0
2310,2310,M264907899,20211231,12,448280.0
2311,2311,M265012282,20211230,64,3922490.0
2313,2313,M265416662,20211230,104,3011166.0
2314,2314,M265570588,20211229,102,18814870.0
2315,2315,M265592092,20211231,198,8653002.0
2316,2316,M265616040,20211224,28,4504000.0
2317,2317,M265910093,20211217,43,1972080.0
2318,2318,M265931795,20211128,51,5454127.0
2320,2320,M266367767,20211222,56,4961643.0
2321,2321,M266464759,20211017,23,3030560.0
2322,2322,M266599604,20211219,55,5788344.0
2323,2323,M266644306,20211124,6,844100.0
2324,2324,M266653402,20210816,10,922400.0
2325,2325,M266690324,20211223,38,4060119.0
2327,2327,M266960937,20211226,96,9292982.0
2328,2328,M267179673,20210824,105,9223317.0
2329,2329,M267232363,20211230,87,10799860.0
2330,2330,M267246074,20211231,122,7495501.0
2331,2331,M267381321,20211226,74,15780310.0
2332,2332,M267574168,20210808,3,56890.0
2333,2333,M267777059,20211226,49,1591095.0
2335,2335,M268177807,20211231,46,992590.0
2337,2337,M268221879,20210705,130,14657815.0
2338,2338,M268274052,20211231,70,4680920.0
2340,2340,M268414116,20211228,64,3188530.0
2341,2341,M268486236,20211217,28,1309966.0
2342,2342,M268654055,20211010,131,12944203.0
2343,2343,M268697028,20211204,4,142600.0
2344,2344,M268722287,20211224,47,3174960.0
2345,2345,M268762845,20211230,117,4711021.0
2346,2346,M268799155,20211230,228,7185800.0
2347,2347,M268811651,20211112,222,2812420.0
2348,2348,M269204461,20211227,48,1644250.0
2349,2349,M269245843,20211227,27,605756.0
2350,2350,M269595056,20210409,1,59600.0
2351,2351,M269668794,20211221,48,2124860.0
2352,2352,M269828657,20211226,133,4212269.0
2353,2353,M270037733,20211222,70,11498130.0
2354,2354,M270346817,20211228,23,1479620.0
2355,2355,M270397441,20211218,65,1127340.0
2356,2356,M270403673,20211225,104,15069670.0
2357,2357,M270444070,20211220,37,790190.0
2358,2358,M270517342,20211227,61,7864820.0
2359,2359,M270841507,20211229,156,6219428.0
2360,2360,M270865348,20211215,69,4291042.0
2361,2361,M270986563,20211230,172,24467413.0
2362,2362,M270990302,20211031,23,1693580.0
2363,2363,M271092547,20211228,35,2879370.0
2364,2364,M271348938,20211126,258,5994370.0
2365,2365,M271361157,20211229,47,3450900.0
2366,2366,M271619154,20211231,173,8462790.0
2367,2367,M271640824,20211021,24,677900.0
2368,2368,M271766312,20211223,26,554890.0
2369,2369,M271790519,20211125,30,618540.0
2370,2370,M271887163,20211231,62,1832570.0
2371,2371,M271908123,20211121,6,153250.0
2372,2372,M271971039,20211121,23,1413774.0
2373,2373,M272252864,20211224,69,9872600.0
2374,2374,M272299351,20211227,72,12601847.0
2375,2375,M272617674,20211221,31,3231105.0
2376,2376,M272732033,20210831,2,26330.0
2377,2377,M272944686,20210923,11,1902510.0
2378,2378,M273009711,20211130,32,3314330.0
2379,2379,M273273454,20211230,67,2304400.0
2380,2380,M273782504,20210513,38,3717160.0
2381,2381,M273967536,20211226,20,1633300.0
2382,2382,M274116036,20211212,25,3019740.0
2383,2383,M274177949,20211222,25,837345.0
2384,2384,M274331266,20211210,86,3402210.0
2385,2385,M274362142,20211219,37,1131850.0
2386,2386,M274519198,20211205,86,3129062.0
2387,2387,M274631955,20211229,172,6469800.0
2389,2389,M274827057,20211222,39,782944.0
2390,2390,M275003121,20211231,153,24720652.0
2391,2391,M275110662,20211228,154,3645264.0
2392,2392,M275460938,20211218,84,7971934.0
2393,2393,M275461328,20211202,11,1162050.0
2394,2394,M275524948,20211231,121,5882131.0
2395,2395,M275590899,20211009,23,4192820.0
2396,2396,M276066364,20211228,75,3034050.0
2397,2397,M276215122,20211231,58,2832111.0
2398,2398,M276553167,20210531,26,630432.0
2399,2399,M276622441,20211212,97,4824562.0
2400,2400,M276683775,20211210,49,687691.0
2401,2401,M276738203,20211228,74,1625961.0
2402,2402,M276824331,20210923,87,5944903.0
2403,2403,M276859579,20211224,25,3165480.0
2404,2404,M276887298,20211222,52,8542230.0
2405,2405,M276931931,20210507,8,481210.0
2406,2406,M277107641,20211217,4,197492.0
2407,2407,M277171255,20211231,31,1078830.0
2408,2408,M277538902,20210925,8,1334908.0
2409,2409,M277564466,20211227,134,685030.0
2410,2410,M277777853,20211203,19,396880.0
2411,2411,M278055178,20211220,38,3474713.0
2412,2412,M278083945,20211230,46,8073790.0
2413,2413,M278124219,20211009,19,1020854.0
2414,2414,M278406362,20211227,121,10825809.0
2415,2415,M278581509,20211205,70,3186010.0
2416,2416,M278664183,20211224,32,23679390.0
2417,2417,M278840794,20211231,189,6465973.0
2418,2418,M278882576,20211225,71,17601037.0
2419,2419,M278915465,20211211,28,2374246.0
2420,2420,M278965186,20211205,39,1264700.0
2421,2421,M279005747,20211231,176,3937950.0
2422,2422,M279198800,20211227,69,24968359.0
2423,2423,M279245971,20211223,33,2684250.0
2424,2424,M279252677,20210924,47,847050.0
2425,2425,M279254533,20210805,9,329290.0
2426,2426,M279257611,20211231,60,2222389.0
2427,2427,M279351636,20211231,123,4028680.0
2428,2428,M279594029,20211231,145,1654444.0
2429,2429,M279615653,20210715,56,3048673.0
2430,2430,M279638151,20211230,78,7557510.0
2431,2431,M280007623,20211228,42,6023280.0
2432,2432,M280038686,20211228,32,1712178.0
2433,2433,M280112960,20211224,75,2642685.0
2434,2434,M280250168,20211231,107,2252418.0
2435,2435,M280264247,20211220,129,16086998.0
2436,2436,M280326221,20211226,222,10412730.0
2437,2437,M280470172,20211225,50,9976900.0
2438,2438,M280520949,20211228,81,4766337.0
2439,2439,M280671605,20211229,89,13338660.0
2440,2440,M280687522,20211017,28,766531.0
2441,2441,M280790594,20211231,122,6541771.0
